issue_id,severity,disease_key,regimen_id,product_id,generic_name,current_sig,current_dose,current_duration,issue_type,why_suspect,source_status,evidence_status,recommended_action,source_gap_needed,test_case_needed,source_file,source_runtime_path,display_name,issues,id,reasons,source_row,status,correction_id,target_id,action
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[65],Sara Infant Drops (รสองุ่น) [Paracetamol 60 mg./0.6 ml.],,BDS003597,pediatric_candidate_requires_verified_weight_age_rule,194,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[66],Sara น้ำรสสตรอเบอร์รี่ [Paracetamol 120 mg./5 ml.],,BDS003596,route_uncertain; form_uncertain,195,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[67],Sara น้ำรสส้ม [Paracetamol 250 mg./5 ml.],,BDS003504,route_uncertain; form_uncertain,196,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[68],Sara น้ำรสองุ่น [Paracetamol 160 mg./5 ml.],,BDS003600,route_uncertain; form_uncertain,197,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[69],Tempra Drop [Paracetamol 80 mg./0.8 ml.],,BDS003711,pediatric_candidate_requires_verified_weight_age_rule,198,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[70],Tempra Forte [Paracetamol 250 mg./5 ml.],,BDS003712,route_uncertain; form_uncertain,199,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[71],Tempra Kids Orange [Paracetamol 120 mg./5 ml.],,BDS048670,route_uncertain; form_uncertain,200,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[72],Tempra Kids Strawberry [Paracetamol 120 mg./5 ml.],,BDS003713,route_uncertain; form_uncertain,201,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[73],Tylenol Drop [Paracetamol 80 mg./0.8 ml.],,BDS003737,pediatric_candidate_requires_verified_weight_age_rule,202,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[74],Tylenol Suspension [Paracetamol 160 mg./5 ml.],,BDS003763,pediatric_candidate_requires_verified_weight_age_rule,203,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[75],Aerius Syrup [Desloratadine 0.5 mg./1 ml.],,BDS001015,pediatric_candidate_requires_verified_weight_age_rule,204,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[76],Asiatapp Infant Drops (ควบคุมจำนวน) [Brompheniramine Maleate 2.0 mg.+Phenylephrine HCl 2.5 mg./1 ml.],,BDS007003,pediatric_candidate_requires_verified_weight_age_rule,205,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[77],Asiatapp Syrup (ควบคุมจำนวน) [Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg./5 ml.],,BDS008047,pediatric_candidate_requires_verified_weight_age_rule,206,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[78],Chlophen Syrup (ควบคุมจำนวน) [Chlorpheniramine Maleate 2 mg./5 ml.],,BDS008033,pediatric_candidate_requires_verified_weight_age_rule,207,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[79],Cistamine Syrup [Cetirizine 2HCl 5 mg./5 ml.],,BDS007038,pediatric_candidate_requires_verified_weight_age_rule,208,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[80],Lorius Syrup [Desloratadine 0.5 mg./1 ml.],,BDS044519,pediatric_candidate_requires_verified_weight_age_rule,209,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[81],Sea Chlor Syrup (ควบคุมจำนวน) [Chlorpheniramine Maleate 2 mg./5 ml.],,BDS007271,pediatric_candidate_requires_verified_weight_age_rule,210,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[82],Sulidine CP Plus (ควบคุมจำนวน) [Acetaminophen 120 mg+Chlorpheniramine maleate 1 mg+Phenylephrine HCl 5 mg/5 ml],,BDS003573,form_uncertain,211,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[83],Trandrozine Syrup (ควบคุมจำนวน) [Hydroxyzine HCl 10 mg./5 ml.],,BDS008301,pediatric_candidate_requires_verified_weight_age_rule,212,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[84],Zermed Syrup [Cetirizine 2HCl 5 mg./5 ml.],,BDS008086,pediatric_candidate_requires_verified_weight_age_rule,213,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[85],Zyrtec Syrup [Cetirizine 2HCI 1 mg./1 ml.],,BDS004212,pediatric_candidate_requires_verified_weight_age_rule,214,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[86],Icorin Kids Syrup [Butamirate Citrate 4 mg/5 ml],,BDS006036,pediatric_candidate_requires_verified_weight_age_rule,215,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[87],Ivorin Syrup [Levodropropizine 30 mg./5 ml.],,BDS002290,pediatric_candidate_requires_verified_weight_age_rule,216,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[88],Bisolvon EX Syrup เล็ก [Bromhexine HCl 4 mg.+K guaiacolsulphonate 100 mg./5 ml.],,BDS001257,pediatric_candidate_requires_verified_weight_age_rule,217,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[89],Bisolvon EX Syrup ใหญ่ [Bromhexine HCl 4 mg.+K guaiacolsulphonate 100 mg./5 ml.],,BDS001296,pediatric_candidate_requires_verified_weight_age_rule,218,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[90],Bisolvon Pediatric Syrup [Bromhexine HCl 4 mg./5 ml.],,BDS001253,pediatric_candidate_requires_verified_weight_age_rule,219,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[91],Bocytin Syrup [Carbocysteine 250 mg./5 ml.],,BDS007033,pediatric_candidate_requires_verified_weight_age_rule,220,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[92],Carboflex Syrup [Carbocysteine 250 mg./5 ml.],,BDS041506,pediatric_candidate_requires_verified_weight_age_rule,221,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[93],Cisteine [Carbocysteine 100 mg./5 ml.],,BDS001495,route_uncertain; form_uncertain,222,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[94],Flemex Kids [Carbocysteine 100 mg./5 ml.],,BDS001919,route_uncertain; form_uncertain,223,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[95],Flemex Syrup [Carbocysteine 250 mg./5 ml.],,BDS001920,pediatric_candidate_requires_verified_weight_age_rule,224,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[96],Mucobrox [Ambroxol HCl 30 mg./5 ml.],,BDS007742,route_uncertain; form_uncertain,225,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[97],Mucoflux Syrup [Cyclidrol 80 mg./10 ml.],,BDS002659,pediatric_candidate_requires_verified_weight_age_rule,226,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[98],Mucolid Junior บลูเบอร์รี่ [Ambroxol HCl 15 mg./5 ml.],,BDS002691,route_uncertain; form_uncertain,227,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[99],Mucolid Syrup [Ambroxol HCl 30 mg./5 ml.],,BDS002654,pediatric_candidate_requires_verified_weight_age_rule,228,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[100],Solmax Forte Suspension [Carbocysteine 500 mg./5 ml.],,BDS003697,pediatric_candidate_requires_verified_weight_age_rule,229,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[101],Solmax Kids Suspension [Carbocysteine 200 mg./5 ml.],,BDS003782,pediatric_candidate_requires_verified_weight_age_rule,230,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[102],Bioflor [Lyophilized Saccharomyces boulardii 250 mg.],,BDS001248,form_uncertain,264,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[103],Hidrasec Paediatric 30 mg [Racecadotril 30 mg.],,BDS002108,route_uncertain; form_uncertain,268,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[104],Benda Syrup กลิ่นผลไม้รวม [Mebendazole 100 mg./5 ml.],,BDS001231,pediatric_candidate_requires_verified_weight_age_rule,269,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[105],Zenzera-200 Suspension [Albendazole 200 mg./5 ml.],,BDS049775,pediatric_candidate_requires_verified_weight_age_rule,270,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[106],Robitussin DM เล็ก (ควบคุมจำนวน) [Guaifenesin 200 mg.+Dextromethorphan HBr 10 mg./5 ml.],,BDS003416,route_uncertain; form_uncertain,274,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[107],Asthmasian Expectorant Syrup [Terbutaline sulfate 1.5 mg.+Glyceryl guaiacolate 100 mg.],,BDS001458,pediatric_candidate_requires_verified_weight_age_rule,275,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[108],Meptin น้ำ มีกล่อง [Procaterol HCl 5 mcg./1 ml.],,BDS002618,route_uncertain; form_uncertain,276,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[109],Salbulin Syrup [Salbutamol 2.4 mg./5 ml.],,BDS003645,pediatric_candidate_requires_verified_weight_age_rule,277,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[110],Salmol Syrup [Salbutamol 2 mg./5 ml.],,BDS003589,pediatric_candidate_requires_verified_weight_age_rule,278,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[111],Berclomine Syrup [Dicyclomine 5 mg.+Simethicone 50 mg./5 ml.],,BDS008034,pediatric_candidate_requires_verified_weight_age_rule,296,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[112],Belcid Forte Suspension [Aluminium Hydroxide Gel (eq. to Aluminium Hydroxide 306 mg.+Magnesium Hydroxide 110 mg.+ Simethicone 30 mg./5 ml.],,BDS040608,pediatric_candidate_requires_verified_weight_age_rule,317,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[113],Gastro Bismol [Bismuth Subsalicylate 262 mg.],,BDS002010,route_uncertain; form_uncertain,319,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[114],Gaviscon Advance bottle 150 ml [Sodium alginate Ph Eur 1000 mg.+Potassium bicarbonate 200 mg. +Calcium carbonate+Carbomer+Methyl (E218)+Propyl (E216)+อื่นๆ],,BDS043614,route_uncertain; form_uncertain,320,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[115],Gaviscon Dual Action bottle 150 ml [Sodium alginate 500 mg.+Sodium bicarbonate 213 mg.+Calcium carbonate 325 mg.],,BDS002012,route_uncertain; form_uncertain,322,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[116],Gaviscon Suspension bottle 150 ml [Sodium alginate 500 mg.+Sodium bicarbonate 267 mg./10 ml.],,BDS002014,pediatric_candidate_requires_verified_weight_age_rule,324,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[117],Gaviscon Suspension sachet 10 ml [Sodium alginate 500 mg.+Sodium bicarbonate 267 mg.+Calcium carbonate 160 mg./10 ml.],,BDS002013,pediatric_candidate_requires_verified_weight_age_rule,325,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[118],Gaviscon Suspension กล่อง 4 ซอง [Sodium alginate 500 mg.+Sodium bicarbonate 267 mg.+Calcium carbonate 160 mg./10 ml.],,BDS043606,pediatric_candidate_requires_verified_weight_age_rule,326,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[119],Maalox Alum Milk [Al(OH)3 4.4 g.+Mg(OH)2 2.4 g./100 ml.],,BDS001029,route_uncertain; form_uncertain,327,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[120],Ulcefate Suspension bottle 240 ml [Sucralfate 1 g./5 ml.],,BDS003918,pediatric_candidate_requires_verified_weight_age_rule,329,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[121],Ulcefate Suspension bottle 60 ml [Sucralfate 1 g./5 ml.],,BDS003917,pediatric_candidate_requires_verified_weight_age_rule,330,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[122],Ulcefate Suspension sachet 5 ml [Sucralfate 1 g.],,BDS003915,pediatric_candidate_requires_verified_weight_age_rule,331,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[123],Air-X Drops [Simethicone 40 mg./0.6 ml.],,BDS001013,pediatric_candidate_requires_verified_weight_age_rule,333,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[124],Mixt.Carminative (GPO) 180 ml [Cardamon Tincture 1.80 ml.+Capsicum Tincture 0.06 ml.+Ginger Tincture 0.024 ml./15 ml.],,BDS002631,route_uncertain; form_uncertain,334,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[125],Mixt.Carminative (GPO) 450 ml [Cardamon Tincture 1.80 ml.+Capsicum Tincture 0.06 ml.+Ginger Tincture 0.024 ml./15 ml.],,BDS002632,route_uncertain; form_uncertain,335,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[126],Ziga Gas [เปล้าน้อย+สมุลแว้ง+ขมิ้นชัน+กานพลู+ลูกกระวาน+เกล็ดสะระแหน่],,BDS007967,route_uncertain; form_uncertain,336,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[127],Motilium Oral Suspension [Domperidone 1 mg./1 ml.],,BDS002637,pediatric_candidate_requires_verified_weight_age_rule,351,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[128],Patilum Oral Suspension [Domperidone 1 mg./1 ml.],,BDS046503,pediatric_candidate_requires_verified_weight_age_rule,352,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[129],Actrim [Trimethoprim 80 mg.+Sulfamethoxazole 400 mg.],,BDS008001,antibiotic_requires_indication_duration_source,353,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[130],Avelox tabslet [Moxifloxacin Hydrochloride 400 mg.],,BDS001072,antibiotic_requires_indication_duration_source,354,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[131],Cifloxin 500 mg [Ciprofloxacin 500 mg.],,BDS001496,antibiotic_requires_indication_duration_source,355,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[132],Cipflocin 500 mg [Ciprofloxacin 500 mg.],,BDS041409,antibiotic_requires_indication_duration_source,356,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[133],Ciproxin-500 [Ciprofloxacin 500 mg.],,BDS008114,antibiotic_requires_indication_duration_source,357,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[134],Cravit 500 mg [Levofloxacin 500 mg.],,BDS001548,antibiotic_requires_indication_duration_source,358,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[135],Levomac 500 [Levofloxacin 500 mg.],,BDS008681,antibiotic_requires_indication_duration_source,359,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[136],Noflox-400 [Norfloxacin 400 mg.],,BDS007591,antibiotic_requires_indication_duration_source,360,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[137],Norfloxyl-400 [Norfloxacin 400 mg.],,BDS007751,antibiotic_requires_indication_duration_source,361,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[138],Norxacin 400 mg [Norfloxacin 400 mg.],,BDS009086,antibiotic_requires_indication_duration_source,362,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[139],Oflomac-200 [Ofloxacin 200 mg.],,BDS007971,antibiotic_requires_indication_duration_source,363,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[140],Proflox 500 mg [Ciprofloxacin 500 mg.],,BDS007238,antibiotic_requires_indication_duration_source,364,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[141],Sixime [Cefixime 100 mg.],,BDS047662,antibiotic_requires_indication_duration_source,365,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[142],Xacin [Norfloxacin 400 mg.],,BDS007311,antibiotic_requires_indication_duration_source,366,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[143],Cera ORS รสส้ม [Glucose Anhydrous 3 g.+Sodium Chloride 0.53 g.+Potassium Chloride 0.23 g.+Sodium Citrate Dihydrate 0.44 g.],,BDS008282,route_uncertain; form_uncertain,400,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[144],Duran Suspension [Ibuprofen 100 mg./5 ml.],,BDS001665,pediatric_candidate_requires_verified_weight_age_rule,429,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[145],Ibukids Suspension [Ibuprofen 100 mg./5 ml.],,BDS007151,pediatric_candidate_requires_verified_weight_age_rule,430,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[146],Nurofen Suspension [Ibuprofen 100 mg./5 ml.],,BDS002845,pediatric_candidate_requires_verified_weight_age_rule,431,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[147],Bromhexine Syrup [Bromhexine HCl 4 mg./5 ml.],,BDS007031,pediatric_candidate_requires_verified_weight_age_rule,432,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[148],Oscin Syrup [Hyoscine-N-butylbromide 5 mg./5 ml.],,BDS008325,pediatric_candidate_requires_verified_weight_age_rule,433,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[149],Evra [Norelgestromin 6 mg.+Ethinylestradiol 600 mcg./1 patch],,BDS001858,route_uncertain; form_uncertain,445,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[150],Arthro-K Orange 1500 [Crystalline Glucosamine Sulfate Potassium Chloride (เทียบเท่ากับ Glucosamine sulfate 1500 mg.)],,BDS040024,route_uncertain; form_uncertain,469,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[151],Artrofort Complex [Crystalline Glucosamine Sulphate 942 mg.(เทียบเท่ากับ Glucosamine 750 mg.+Sodium Chloride 192 mg.)+Chondroitin Sulphate Sodium 600 mg.],,BDS040032,route_uncertain; form_uncertain,470,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[152],Coxium [Glucosamine Sulfate NaCl 1500 mg.],,BDS001521,route_uncertain; form_uncertain,471,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[153],Viaflex 1500 [Glucosamine Sulfate Sodium Chloride 1884 mg. (Glucosamine Sulfate 1500 mg./1 ซอง)],,BDS001003,route_uncertain; form_uncertain,476,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[154],Viartril-S [Glucosamine Sulphate 1500 mg.],,BDS001705,route_uncertain; form_uncertain,477,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[155],Losalac Syrup [Lactulose 66.7 g./100 ml.],,BDS007554,pediatric_candidate_requires_verified_weight_age_rule,483,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[156],Asiazole-T.N. tabslets [Tinidazole 500 mg.],,BDS040003,antibiotic_requires_indication_duration_source,486,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[157],Gyno Gena-500 [Tinidazole 500 mg.],,BDS007954,antibiotic_requires_indication_duration_source,487,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[158],Klean & Kare Saline (ANB) [Sodium Chloride 0.9 g./100 ml.],,BDS044313,route_uncertain; form_uncertain,632,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[159],Klean & Kare Saline กลาง [Sodium Chloride 0.9 g./100 ml.],,BDS044321,route_uncertain; form_uncertain,633,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[160],Klean & Kare Saline เล็ก [Sodium Chloride 0.9 g./100 ml.],,BDS044320,route_uncertain; form_uncertain,634,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[161],Klean & Kare Saline ใหญ่ [Sodium Chloride 0.9 g./100 ml.],,BDS044322,route_uncertain; form_uncertain,635,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[162],Normal Saline (Otsuka) [Sodium Chloride 0.9 g./100 ml.],,BDS004868,route_uncertain; form_uncertain,636,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[163],Normal Saline (Thai Nakorn Patana) [Sodium Chloride 0.9 g./100 ml.],,BDS045626,route_uncertain; form_uncertain,637,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[164],Sofclens Normal Saline Solution [Sodium Chloride 0.9 % w/v],,BDS047669,route_uncertain,638,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[165],น้ำเกลือล้างแผล (วิทยาศรม) [Sodium Chloride 0.9 g./100 ml.],,BDS004870,route_uncertain; form_uncertain,639,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[166],Counterpain Cool กลาง [Menthol 4%],,BDS001475,route_uncertain; form_uncertain,645,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[167],Counterpain Cool เล็ก [Menthol 4%],,BDS001474,route_uncertain; form_uncertain,646,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[168],Counterpain Cool ใหญ่ [Menthol 4%],,BDS001476,route_uncertain; form_uncertain,647,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[169],Counterpain กลาง [Methyl Salicylate 10.2%+Eugenol 1.36%+Menthol 5.44%],,BDS001472,route_uncertain; form_uncertain,648,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[170],Counterpain เล็ก [Menthol 5.44%+Methyl Salicylate 10.2%+Eugenol 1.36%],,BDS001471,route_uncertain; form_uncertain,649,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[171],Counterpain ใหญ่ [Menthol 5.44%+Methyl Salicylate 10.2%+Eugenol 1.36%],,BDS001473,route_uncertain; form_uncertain,650,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[172],Flanil [Menthol 5.44 g.+Methyl Salicylate 10.20 g.+Eugenol 1.36 g./100 g.],,BDS001924,route_uncertain; form_uncertain,651,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[173],Reparil Ice Spray [Butane+Pentane+Isobutane+Propane+Isopropyl alcohol+Menthol+Camphor],,BDS002875,route_uncertain,659,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[174],Candix Solution [Clotrimazole 1 g./100 ml.],,BDS006059,route_uncertain,667,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[175],Funginox Solution [Ketoconazole 2%],,BDS008451,route_uncertain,675,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[176],Mycoderm-C 1% [Clotrimazole BP 1% w/w],,BDS002648,route_uncertain; form_uncertain,678,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[177],Zema Lotion [Salicylic Acid 11.8%+Resorcinol 3.8%+Phenylic Acid 0.285%],,BDS004205,route_uncertain; form_uncertain,681,pending,,,
